type,recipe_id,ingredient,amount_sum,units_std,servings,calories,value,amount_per,calories_per
cupcake,232834,unitless,1,NA,24,126,24 flat-bottomed ice cream cones,0.041666666666666664,5.25
cupcake,232834,vanilla,0.0208333,cups,24,126,1 teaspoon vanilla extract,8.680541666666666e-4,5.25
cupcake,233298,baking soda,0.01041665,cups,12,437,1/2 teaspoon baking soda,8.680541666666666e-4,36.416666666666664
cupcake,233298,butter,0.5,cups,12,437,"1/2 cup butter, softened",0.041666666666666664,36.416666666666664
cupcake,233298,buttermilk,0.5,cups,12,437,1/2 cup buttermilk or sour milk,0.041666666666666664,36.416666666666664
cupcake,233298,chocolate,0.25,cups,12,437,2 (1 ounce) squares sweet baking chocolate,0.020833333333333332,36.416666666666664
cupcake,233298,eggs,2,eggs,12,437,2 eggs,0.16666666666666666,36.416666666666664
cupcake,233298,flour,1,cups,12,437,1 cup all-purpose flour,0.08333333333333333,36.416666666666664
cupcake,233298,nut,1.4166666666666665,cups,12,437,"3/4 cup toasted pecan pieces, or as needed;2/3 cup toasted shaved coconut*",0.11805555555555554,36.416666666666664
cupcake,233298,other,0.01041665,cups,12,437,1/2 teaspoon vanilla,8.680541666666666e-4,36.416666666666664
cupcake,233298,salt,0.005208325,cups,12,437,1/4 teaspoon salt,4.340270833333333e-4,36.416666666666664
cupcake,233298,sugar,0.5,cups,12,437,1/2 cup sugar,0.041666666666666664,36.416666666666664
cupcake,233298,unitless,2,NA,12,437,1/2 gallon chocolate ice cream;caramel ice cream topping,0.16666666666666666,36.416666666666664
cupcake,233298,water,0.25,cups,12,437,1/4 cup water,0.020833333333333332,36.416666666666664
cupcake,233433,butter,1.5,cups,24,310,"1 cup butter, softened;1/2 cup butter, softened",0.0625,12.916666666666666
cupcake,233433,cream,0.25,cups,24,310,1/4 cup heavy whipping cream,0.010416666666666666,12.916666666666666
cupcake,233433,eggs,3,eggs,24,310,3 eggs,0.125,12.916666666666666
cupcake,233433,flour,2,cups,24,310,2 cups all-purpose flour,0.08333333333333333,12.916666666666666
cupcake,233433,fruit,0.6041666,cups,24,310,1 tablespoon raspberry extract;1/2 cup blueberries;2 teaspoons strawberry extract,0.025173608333333333,12.916666666666666
cupcake,233433,milk,0.5,cups,24,310,1/2 cup milk,0.020833333333333332,12.916666666666666
cupcake,233433,starch,0.0208333,cups,24,310,1 teaspoon cornstarch,8.680541666666666e-4,12.916666666666666
cupcake,233433,sugar,4.75,cups,24,310,2 cups white sugar;1/4 cup white sugar;2 1/2 cups confectioners' sugar,0.19791666666666666,12.916666666666666
cupcake,233433,unitless,3,NA,24,310,6 drops blue food coloring;4 drops blue food coloring;blue wedge-shaped candies,0.125,12.916666666666666
cupcake,233433,vanilla,0.0208333,cups,24,310,1 teaspoon vanilla extract,8.680541666666666e-4,12.916666666666666
cupcake,233452,baking soda,0.005208325,cups,12,157,1/4 teaspoon baking soda,4.340270833333333e-4,13.083333333333334
cupcake,233452,eggs,3,eggs,12,157,3 eggs,0.25,13.083333333333334
cupcake,233452,flour,0.5,cups,12,157,1/2 cup coconut flour,0.041666666666666664,13.083333333333334
cupcake,233452,fruit,1,cups,12,157,"1/2 cup applesauce;1/2 cup raspberry jam, or as needed",0.08333333333333333,13.083333333333334
cupcake,233452,honey,0.1875,cups,12,157,3 tablespoons honey,0.015625,13.083333333333334
cupcake,233452,milk,0.0625,cups,12,157,"1 tablespoon almond milk, or as needed (optional)",0.005208333333333333,13.083333333333334
cupcake,233452,oil,0.5,cups,12,157,"1/2 cup coconut oil, melted",0.041666666666666664,13.083333333333334
cupcake,233452,salt,0.01041665,cups,12,157,1/2 teaspoon salt,8.680541666666666e-4,13.083333333333334
cupcake,233452,vanilla,0.0625,cups,12,157,1 tablespoon vanilla extract,0.005208333333333333,13.083333333333334
cupcake,233538,baking powder,0.0624999,cups,20,145,1 1/2 teaspoons baking powder;1 1/2 teaspoons baking powder,0.0031249949999999998,7.25
cupcake,233538,baking soda,0.01041665,cups,20,145,1/4 teaspoon baking soda;1/4 teaspoon baking soda,5.208325e-4,7.25
cupcake,233538,butter,1,cups,20,145,"1/2 cup unsalted butter, room temperature;1/2 cup unsalted butter, room temperature",0.05,7.25
cupcake,233538,eggs,6,eggs,20,145,"3 eggs, room temperature;3 eggs, room temperature",0.3,7.25
cupcake,233538,flour,3,cups,20,145,3/4 cup all-purpose flour;3/4 cup cake flour;3/4 cup all-purpose flour;3/4 cup cake flour,0.15,7.25
cupcake,233538,fruit,0.3125,cups,20,145,1 1/4 ounces freeze-dried strawberries;1 1/4 ounces freeze-dried strawberries,0.015625,7.25
cupcake,233538,milk,1.3333333333333333,cups,20,145,"2/3 cup whole milk, room temperature;2/3 cup whole milk, room temperature",0.06666666666666667,7.25
cupcake,233538,salt,0.0208333,cups,20,145,1/2 teaspoon salt;1/2 teaspoon salt,0.001041665,7.25
cupcake,233538,sugar,2.6666666666666665,cups,20,145,1 1/3 cups white sugar;1 1/3 cups white sugar,0.13333333333333333,7.25
cupcake,233538,vanilla,0.0416666,cups,20,145,1 teaspoon vanilla extract;1 teaspoon vanilla extract,0.00208333,7.25
cupcake,233951,baking powder,0.0208333,cups,14,293,1 teaspoon baking powder,0.001488092857142857,20.928571428571427
cupcake,233951,baking soda,0.01041665,cups,14,293,1/2 teaspoon baking soda,7.440464285714285e-4,20.928571428571427
cupcake,233951,chocolate,0.5,cups,14,293,1/2 cup unsweetened cocoa powder,0.03571428571428571,20.928571428571427
cupcake,233951,eggs,5,eggs,14,293,1 egg;4 egg whites,0.35714285714285715,20.928571428571427
cupcake,233951,flour,1,cups,14,293,1 cup all-purpose flour,0.07142857142857142,20.928571428571427
cupcake,233951,milk,0.5,cups,14,293,1/2 cup milk,0.03571428571428571,20.928571428571427
cupcake,233951,nut,0.0625,cups,14,293,1 tablespoon peanut butter,0.004464285714285714,20.928571428571427
cupcake,233951,oil,0.25,cups,14,293,1/4 cup vegetable oil,0.017857142857142856,20.928571428571427
cupcake,233951,salt,0.01041665,cups,14,293,1/2 teaspoon salt,7.440464285714285e-4,20.928571428571427
cupcake,233951,sugar,2,cups,14,293,1 cup white sugar;1 cup white sugar,0.14285714285714285,20.928571428571427
cupcake,233951,unitless,1,NA,14,293,14 miniature peanut butter cup candies,0.07142857142857142,20.928571428571427
cupcake,233951,vanilla,0.01041665,cups,14,293,1/2 teaspoon vanilla extract,7.440464285714285e-4,20.928571428571427
cupcake,233951,water,0.5,cups,14,293,1/2 cup boiling water,0.03571428571428571,20.928571428571427
cupcake,234135,baking soda,0.0416666,cups,24,402,2 teaspoons baking soda,0.0017361083333333333,16.75
cupcake,234135,butter,0.5,cups,24,402,"1/2 cup butter, softened",0.020833333333333332,16.75
cupcake,234135,cream cheese,0.75,cups,24,402,"2 (3 ounce) packages cream cheese, softened",0.03125,16.75
cupcake,234135,flour,3,cups,24,402,3 cups all-purpose flour,0.125,16.75
cupcake,234135,oil,0.6666666666666666,cups,24,402,2/3 cup canola oil,0.027777777777777776,16.75
cupcake,234135,other,0.085,cups,24,402,1 (.68 oz. tube) black decorating gel,0.003541666666666667,16.75
cupcake,234135,salt,0.026041625,cups,24,402,1 teaspoon salt;1/4 teaspoon salt,0.0010850677083333333,16.75
cupcake,234135,spice,0.0442707625,cups,24,402,1 teaspoon ground cinnamon;1/2 teaspoon ground cloves;1/2 teaspoon ground nutmeg;1/8 teaspoon ground cinnamon,0.0018446151041666666,16.75
cupcake,234135,sugar,7,cups,24,402,"2 cups white sugar;5 cups sifted confectioners' sugar, or more as needed",0.2916666666666667,16.75
cupcake,234135,unitless,2,NA,24,402,24 large spiced gumdrops;black shoestring licorice,0.08333333333333333,16.75
cupcake,234135,vanilla,0.0833332,cups,24,402,2 teaspoons vanilla extract;2 teaspoons vanilla extract,0.0034722166666666665,16.75
cupcake,234135,vinegar,0.125,cups,24,402,2 tablespoons distilled white vinegar,0.005208333333333333,16.75
cupcake,234135,water,2,cups,24,402,2 cups water,0.08333333333333333,16.75
cupcake,234679,baking powder,0.015624975,cups,24,345,3/4 teaspoon baking powder,6.51040625e-4,14.375
cupcake,234679,butter,1.25,cups,24,345,"3/4 cup butter, softened;1/2 cup butter, softened",0.052083333333333336,14.375
cupcake,234679,buttermilk,1,cups,24,345,1 cup buttermilk,0.041666666666666664,14.375
cupcake,234679,cream cheese,1,cups,24,345,"1 (8 ounce) package cream cheese, softened",0.041666666666666664,14.375
cupcake,234679,eggs,3,eggs,24,345,3 eggs,0.125,14.375
cupcake,234679,flour,2.3333333333333335,cups,24,345,2 1/3 cups all-purpose flour,0.09722222222222222,14.375
cupcake,234679,spice,0.17708325,cups,24,345,1 tablespoon pumpkin pie spice;1 tablespoon ground cinnamon;1/2 teaspoon ground ginger;2 teaspoons ground cinnamon,0.00737846875,14.375
cupcake,234679,sugar,6.5,cups,24,345,2 1/2 cups white sugar;4 cups confectioners' sugar,0.2708333333333333,14.375
cupcake,234679,vanilla,0.0208333,cups,24,345,1 teaspoon vanilla extract,8.680541666666666e-4,14.375
cupcake,234679,vegetable,1.875,cups,24,345,1 (15 ounce) can solid-pack pumpkin puree,0.078125,14.375
cupcake,234807,baking powder,0.0208333,cups,12,171,1 teaspoon baking powder,0.0017361083333333333,14.25
cupcake,234807,baking soda,0.005208325,cups,12,171,1/4 teaspoon baking soda,4.340270833333333e-4,14.25
cupcake,234807,butter,0.25,cups,12,171,"1/4 cup butter, softened",0.020833333333333332,14.25
cupcake,234807,buttermilk,0.75,cups,12,171,3/4 cup buttermilk,0.0625,14.25
cupcake,234807,chocolate,0.1875,cups,12,171,3 tablespoons unsweetened cocoa powder,0.015625,14.25
cupcake,234807,eggs,2,eggs,12,171,2 large eggs,0.16666666666666666,14.25
cupcake,234807,flour,1.3333333333333333,cups,12,171,1 1/3 cups all-purpose flour,0.1111111111111111,14.25
cupcake,234807,other,0.0625,cups,12,171,1 tablespoon red food coloring,0.005208333333333333,14.25
cupcake,234807,salt,0.01041665,cups,12,171,1/2 teaspoon salt,8.680541666666666e-4,14.25
cupcake,234807,sugar,1,cups,12,171,1 cup white sugar,0.08333333333333333,14.25
cupcake,234807,vanilla,0.0208333,cups,12,171,1 teaspoon vanilla extract,0.0017361083333333333,14.25
cupcake,234807,vinegar,0.0416666,cups,12,171,2 teaspoons white vinegar,0.0034722166666666665,14.25
cupcake,235291,baking powder,0.0208333,cups,24,106,1 teaspoon baking powder,8.680541666666666e-4,4.416666666666667
cupcake,235291,baking soda,0.01041665,cups,24,106,1/2 teaspoon baking soda,4.340270833333333e-4,4.416666666666667
cupcake,235291,butter,0.5,cups,24,106,"1/2 cup butter, melted",0.020833333333333332,4.416666666666667
cupcake,235291,flour,1.25,cups,24,106,1 1/4 cups all-purpose flour,0.052083333333333336,4.416666666666667
cupcake,235291,fruit,0.5,cups,24,106,1/2 cup raisins,0.020833333333333332,4.416666666666667
cupcake,235291,milk,0.6666666666666666,cups,24,106,2/3 cup milk,0.027777777777777776,4.416666666666667
cupcake,235291,salt,0.01041665,cups,24,106,1/2 teaspoon salt,4.340270833333333e-4,4.416666666666667
cupcake,235291,spice,0.0208333,cups,24,106,1 teaspoon ground cinnamon,8.680541666666666e-4,4.416666666666667
cupcake,235291,sugar,0.8333333333333333,cups,24,106,1/2 cup white sugar;1/3 cup dark brown sugar,0.03472222222222222,4.416666666666667
cupcake,235291,syrup,0.125,cups,24,106,"2 tablespoons maple syrup, or more to taste",0.005208333333333333,4.416666666666667
cupcake,235291,vanilla,0.03124995,cups,24,106,1 1/2 teaspoons vanilla extract,0.00130208125,4.416666666666667
cupcake,235291,yogurt,0.5,cups,24,106,1/2 cup yogurt,0.020833333333333332,4.416666666666667
cupcake,235906,butter,0.3125,cups,24,225,"1 tablespoon butter, melted;4 tablespoons unsalted butter, melted",0.013020833333333334,9.375
cupcake,235906,cream cheese,2,cups,24,225,2 (8 ounce) packages 1/3-less-fat cream cheese (neufchatel),0.08333333333333333,9.375
cupcake,235906,eggs,4,eggs,24,225,1 egg yolk;3 eggs,0.16666666666666666,9.375
cupcake,235906,flour,0.125,cups,24,225,2 tablespoons flour,0.005208333333333333,9.375
cupcake,235906,fruit juice,0.0208333,cups,24,225,1 teaspoon lemon juice,8.680541666666666e-4,9.375
cupcake,235906,nut,1.25,cups,24,225,"1 cup ritz bits peanut butter crackers, crushed;1/4 cup creamy peanut butter",0.052083333333333336,9.375
cupcake,235906,other,0.75,cups,24,225,1/2 cup hot fudge topping;1/4 cup caramel sauce,0.03125,9.375
cupcake,235906,sour cream,0.25,cups,24,225,1/4 cup sour cream,0.010416666666666666,9.375
cupcake,235906,spice,0.01041665,cups,24,225,1/2 teaspoon ground cinnamon,4.340270833333333e-4,9.375
cupcake,235906,sugar,0.625,cups,24,225,1/2 cup granulated sugar;2 tablespoons light brown sugar,0.026041666666666668,9.375
cupcake,235906,unitless,1,NA,24,225,24 ritz crackers,0.041666666666666664,9.375
cupcake,235906,vanilla,0.0208333,cups,24,225,1 teaspoon vanilla extract,8.680541666666666e-4,9.375
cupcake,236008,baking powder,0.0208333,cups,24,341,1 teaspoon baking powder,8.680541666666666e-4,14.208333333333334
cupcake,236008,baking soda,0.0416666,cups,24,341,2 teaspoons baking soda,0.0017361083333333333,14.208333333333334
cupcake,236008,butter,0.25,cups,24,341,"1/4 cup butter, softened",0.010416666666666666,14.208333333333334
cupcake,236008,buttermilk,1,cups,24,341,1 cup buttermilk,0.041666666666666664,14.208333333333334
cupcake,236008,chocolate,1,cups,24,341,1 cup dark chocolate chips,0.041666666666666664,14.208333333333334
cupcake,236008,cream cheese,1,cups,24,341,"1 (8 ounce) package cream cheese, softened",0.041666666666666664,14.208333333333334
cupcake,236008,eggs,2,eggs,24,341,2 eggs,0.08333333333333333,14.208333333333334
cupcake,236008,flour,2,cups,24,341,2 cups whole wheat flour,0.08333333333333333,14.208333333333334
cupcake,236008,other,1.53124995,cups,24,341,"1 cup cold, strong, brewed coffee;1/2 cup bacon grease;1 1/2 teaspoons maple-flavored extract",0.06380208125,14.208333333333334
cupcake,236008,salt,0.01041665,cups,24,341,1/2 teaspoon sea salt,4.340270833333333e-4,14.208333333333334
cupcake,236008,sugar,5,cups,24,341,2 cups demerara sugar;3 cups confectioners' sugar,0.20833333333333334,14.208333333333334
cupcake,236008,unitless,1,NA,24,341,24 slices bacon,0.041666666666666664,14.208333333333334
cupcake,236008,vanilla,0.01041665,cups,24,341,1/2 teaspoon vanilla extract,4.340270833333333e-4,14.208333333333334
cupcake,236467,baking powder,0.01041665,cups,6,305,1/2 teaspoon baking powder,0.0017361083333333333,50.833333333333336
cupcake,236467,baking soda,0.0208333,cups,6,305,1 teaspoon baking soda,0.0034722166666666665,50.833333333333336
cupcake,236467,chocolate,0.375,cups,6,305,6 tablespoons unsweetened cocoa powder,0.0625,50.833333333333336
cupcake,236467,eggs,1,eggs,6,305,"1 egg, lightly beaten",0.16666666666666666,50.833333333333336
cupcake,236467,flour,1,cups,6,305,1 cup all-purpose flour,0.16666666666666666,50.833333333333336
cupcake,236467,milk,0.375,cups,6,305,6 tablespoons nonfat dry milk powder,0.0625,50.833333333333336
cupcake,236467,oil,0.25,cups,6,305,1/4 cup sunflower seed oil,0.041666666666666664,50.833333333333336
cupcake,236467,other,0.75,cups,6,305,"3/4 cup hot black tea, or as needed",0.125,50.833333333333336
cupcake,236467,salt,0.01041665,cups,6,305,1/2 teaspoon salt,0.0017361083333333333,50.833333333333336
cupcake,236467,spice,0.119791475,cups,6,305,2 teaspoons ground cinnamon;1 teaspoon ground nutmeg;1 teaspoon ground allspice;1/2 teaspoon ground cloves;1/4 teaspoon ground black pepper;1 teaspoon grated fresh ginger,0.019965245833333332,50.833333333333336
cupcake,236467,sugar,1,cups,6,305,1 cup lightly packed brown sugar,0.16666666666666666,50.833333333333336
cupcake,236467,unitless,1,NA,6,305,nonstick cooking spray with flour,0.16666666666666666,50.833333333333336
cupcake,237036,baking powder,0.0208333,cups,12,322,1 teaspoon baking powder,0.0017361083333333333,26.833333333333332
cupcake,237036,baking soda,0.01041665,cups,12,322,1/2 teaspoon baking soda,8.680541666666666e-4,26.833333333333332
cupcake,237036,butter,0.25,cups,12,322,"2 tablespoons unsalted butter, softened;2 tablespoons unsalted butter, softened",0.020833333333333332,26.833333333333332
cupcake,237036,eggs,2,eggs,12,322,2 large eggs,0.16666666666666666,26.833333333333332
cupcake,237036,flour,1.6666666666666665,cups,12,322,1 2/3 cups all-purpose flour,0.13888888888888887,26.833333333333332
cupcake,237036,fruit,0.75,cups,12,322,3/4 cup mashed ripe bananas,0.0625,26.833333333333332
cupcake,237036,milk,0.625,cups,12,322,1/2 cup milk;2 tablespoons milk,0.052083333333333336,26.833333333333332
cupcake,237036,nut,0.3125,cups,12,322,5 tablespoons creamy natural peanut butter,0.026041666666666668,26.833333333333332
cupcake,237036,other,0.75,cups,12,322,3/4 cup marshmallow fluff,0.0625,26.833333333333332
cupcake,237036,salt,0.01041665,cups,12,322,1/2 teaspoon salt,8.680541666666666e-4,26.833333333333332
cupcake,237036,shortening,0.125,cups,12,322,2 tablespoons vegetable shortening,0.010416666666666666,26.833333333333332
cupcake,237036,sugar,2.25,cups,12,322,"3/4 cup firmly packed light brown sugar;1 1/2 cups confectioners' sugar, or as needed",0.1875,26.833333333333332
cupcake,237036,vanilla,0.05208325,cups,12,322,1 1/2 teaspoons vanilla extract;1 teaspoon vanilla extract,0.004340270833333333,26.833333333333332
cupcake,237099,baking soda,0.0208333,cups,44,129,1 teaspoon baking soda,4.734840909090909e-4,2.9318181818181817
cupcake,237099,chocolate,2.25,cups,44,129,16 ounces miniature chocolate chips;1/4 cup unsweetened cocoa powder,0.05113636363636364,2.9318181818181817
cupcake,237099,cream cheese,1,cups,44,129,"1 (8 ounce) package cream cheese, softened",0.022727272727272728,2.9318181818181817
cupcake,237099,eggs,1,eggs,44,129,1 egg,0.022727272727272728,2.9318181818181817
cupcake,237099,flour,1.5,cups,44,129,1 1/2 cups all-purpose flour,0.03409090909090909,2.9318181818181817
cupcake,237099,oil,0.3333333333333333,cups,44,129,1/3 cup vegetable oil,0.007575757575757575,2.9318181818181817
cupcake,237099,salt,0.0130208125,cups,44,129,1/8 teaspoon salt;1/2 teaspoon salt,2.959275568181818e-4,2.9318181818181817
cupcake,237099,sugar,1.625,cups,44,129,"1/2 cup white sugar;1 cup white sugar;2 tablespoons white sugar, or as needed",0.036931818181818184,2.9318181818181817
cupcake,237099,vanilla,0.0208333,cups,44,129,1 teaspoon vanilla extract,4.734840909090909e-4,2.9318181818181817
cupcake,237099,vinegar,0.0625,cups,44,129,1 tablespoon vinegar,0.0014204545454545455,2.9318181818181817
cupcake,237099,water,1,cups,44,129,1 cup water,0.022727272727272728,2.9318181818181817
cupcake,237957,baking powder,0.01041665,cups,18,185,1/2 teaspoon baking powder,5.787027777777778e-4,10.277777777777779
cupcake,237957,baking soda,0.0208333,cups,18,185,1 teaspoon baking soda,0.0011574055555555556,10.277777777777779
cupcake,237957,chocolate,0.25,cups,18,185,1/4 cup unsweetened cocoa powder,0.013888888888888888,10.277777777777779
